,Rating,name,age,position1,Apps,Mins,Goals,Assists,SpG,KeyP,Drb,Fouled,Off,Disp,UnsTch
22,7.13,Helinho Red Bull Bragantino,21, AM(LR),9(1),664,3,2,1.3,1.0,1.1,0.9,-,1.1,2.2
23,7.13,Raúl Red Bull Bragantino,25, D(R),29(1),2655,2,3,0.6,0.9,0.9,2.4,-,0.8,1.2
24,7.13,Gerson Flamengo,24, M(CLR),33(1),2800,1,3,1.2,1.0,2.9,3.7,0.1,1.7,1.4
25,7.12,Alisson Gremio,28, AM(CLR),24,1956,2,5,2.3,1.4,1.8,2.9,0.3,0.9,1.0
26,7.12,Guilherme Arana Atletico MG,24, D(L),35(2),3193,4,6,2.0,1.9,1.1,1.3,-,0.8,1.6
27,7.11,Egídio Fluminense,35, D(L),20,1800,-,7,0.6,1.5,1.0,0.8,0.1,0.9,1.2
28,7.11,Edson Atletico GO,30, DMC,14,1260,1,1,0.7,0.3,0.7,2.4,-,0.6,0.4
29,7.1,Dani Alves Sao Paulo,38, D(R),30,2689,1,3,1.4,2.4,1.0,2.1,0.3,1.1,1.3
30,7.09,Giovanni Augusto Coritiba,32, AM(CLR),15(5),1278,4,5,1.2,2.1,1.5,2.4,0.1,1.2,1.6
31,7.08,Jandrei Athletico Paranaense,28, GK,4,360,-,-,-,-,0.3,-,-,-,-
32,7.07,Aderlan Red Bull Bragantino,31, D(R),32(2),2846,-,2,0.8,1.2,1,0.9,0.1,0.5,1.1
33,7.06,Renato Kayzer Atletico GO,25, FW,5,437,3,-,3.2,0.6,0.6,2.2,0.6,0.6,2
34,7.06,Patrick de Lucca Bahia,21, DMC,3,248,-,-,0.3,0.7,-,0.3,-,1,0.3
35,7.05,Roberto Fernández Botafogo RJ,33, GK,8,720,-,-,-,-,-,-,-,-,0.4
36,7.05,Danilo Barcelos Fluminense,30, D(L),17,1530,1,2,0.6,1.9,0.5,0.5,0.1,0.5,0.6
37,7.05,Pedro Henrique Athletico Paranaense,26, D(C),30,2649,-,-,0.3,0.2,0.2,0.9,-,0.1,0.2
38,7.04,Moisés Internacional,26, D(L),24(2),2174,-,5,0.4,0.9,0.9,0.7,0.2,0.5,1.2
39,7.04,Jefferson Savarino Atletico MG,25, AM(CLR),28(4),2412,7,6,2.1,1.8,1.7,0.9,0.4,1.2,1.6
40,7.02,Renzo Saravia Internacional,28, D(R),8,720,-,1,0.4,0.8,0.9,1.6,-,1.1,2
41,7.02,Reinaldo Sao Paulo,32, D(L),34(1),3024,6,6,1.1,1.9,0.7,1.2,-,0.6,1.1
42,7.02,Nikão Athletico Paranaense,29, AM(CLR),25(1),2152,3,4,1.5,1.9,1,2.2,0.4,1.2,1.7
43,7.01,Lucas Veríssimo Santos FC,26, D(CR),16,1376,1,1,0.8,0.4,0.4,0.5,0.1,0.1,0.5
44,7.01,Edenílson Internacional,31, D(R),31(2),2787,6,5,1.2,1.2,0.9,1,0.1,0.7,1.1
45,7.01,Walter Corinthians,33, GK,4(1),277,-,-,-,-,-,-,-,-,-
46,7.01,Artur Red Bull Bragantino,23, AM(LR),33,2809,1,5,2.2,1.8,2,1.9,0.2,1,2.5
47,7.0,Tiago Ceara,31, D(C),28,2477,1,-,0.8,0.2,0.1,0.8,0.1,0.1,0.3
48,6.99,Thiago Galhardo Internacional,32, AM(CL),20(9),1865,17,5,2.4,0.7,0.5,1.4,0.6,0.8,2
49,6.99,Paulo Victor Gremio,34, GK,10,900,-,1,-,0.1,-,0.2,-,-,-
50,6.99,Jorginho Atletico GO,30, AM(CL),5,380,2,-,1.2,1.2,0.8,1.6,-,1.0,0.4
51,6.99,Nino Fluminense,24, D(C),25(1),2309,3,-,0.5,0.1,0.2,1.7,-,0.3,0.3
52,6.98,Fernandão Goias,34, FW,21(3),1697,10,-,2.0,0.7,0.2,1.8,0.3,0.9,1.4
53,6.98,Gabriel Menino Palmeiras,21, D(R),24(3),1972,-,6,1.3,1.5,1.2,1.9,0.2,0.9,1.4
54,6.98,Heitor Rodrigues Internacional,21, D(R),10(2),878,-,4,0.7,1.0,0.6,1.4,-,0.3,1.3
55,6.97,Júnior Alonso Atletico MG,28, D(CL),32,2879,1,2,0.8,0.6,0.3,0.2,-,0.3,0.4
56,6.96,Fagner Corinthians,32, D(R),32,2781,2,3,0.7,1.4,0.6,0.8,0.1,0.3,0.9
57,6.96,Yeferson Soteldo Santos FC,24, AM(CL),20(4),1900,4,5,1.4,1.8,2.1,2.0,0.2,1.5,2.0
58,6.96,Matias Viña Palmeiras,24, D(L),23,1937,1,2,0.8,0.7,0.7,1.2,0.1,0.3,1.3
59,6.95,Luis Orejuela Gremio,26, D(R),17(1),1530,1,-,0.7,0.7,1.1,1.4,0.1,0.9,1.4
60,6.95,Réver Atletico MG,36, D(C),25(1),2172,1,1,0.4,0.4,0.2,0.8,-,0.2,0.2
61,6.95,Juninho Valoura Fortaleza,35, M(C),31(1),2748,3,3,1.4,1.7,1.1,1.5,-,0.6,0.8
62,6.94,Raphael Veiga Palmeiras,26, AM(CLR),19(7),1541,11,1,1.8,1.1,0.7,1.3,-,0.8,1.3
63,6.94,Sabino Coritiba,25, D(C),31,2726,4,-,0.4,0.2,0.4,0.9,-,-,0.3
64,6.93,Matheus Ferraz Fluminense,36, D(C),12(2),1102,1,1,1.0,0.1,-,0.4,-,-,0.5
65,6.93,Luan Cândido Red Bull Bragantino,20, D(L),6(5),603,1,-,1.2,0.4,0.4,0.5,0.1,-,0.5
66,6.93,Thiago Maia Flamengo,24, DMC,13(1),1068,-,1,0.4,0.9,1.4,0.7,-,1.3,1.9
67,6.93,Diego Sao Paulo,22, D(C),19(1),1517,1,-,0.5,0.2,0.6,0.7,-,0.2,0.7
68,6.93,Evanilson Fluminense,22, FW,6,489,2,-,1.2,1.5,1.5,3.8,0.3,2.3,3.3
69,6.92,Fernando Sobral Ceara,26, M(CLR),32(2),2812,2,3,1.4,1.1,1.3,1.5,0.2,1.2,1.5
70,6.92,Gil Corinthians,34, D(C),36,3240,2,2,0.8,0.3,0.1,0.5,-,0.1,0.2
71,6.92,Guga Atletico MG,23, D(R),30(2),2667,1,1,0.4,0.7,0.3,1.2,-,0.3,0.8
72,6.91,Vanderson Gremio,20, D(R),5,378,1,-,1.0,1.8,1.2,0.8,-,0.8,1.8
73,6.91,Matheus Henrique Gremio,23, M(C),28(1),2440,2,1,0.7,1,2.0,2.3,-,1.0,0.8
74,6.91,Fábio Santos Corinthians,36, D(L),20,1781,3,-,0.5,0.7,0.1,1.0,-,0.3,0.9
75,6.9,Robert Arboleda Sao Paulo,30, D(C),19(2),1723,1,-,0.8,0.1,0.2,0.9,-,0.1,0.4
76,6.9,Élber Bahia,29, AM(CLR),17(5),1430,3,2,1.6,1.4,1.9,1.8,0.3,1.0,0.9
77,6.89,Rodrigo Dourado Internacional,27, DMC,15(4),1217,3,1,0.5,0.3,0.1,1.0,0.1,0.1,0.8
78,6.89,Gustavo Gómez Palmeiras,28, D(C),21,1846,1,1,0.5,0.5,0.2,1.0,0.6,0.1,0.3
79,6.88,Digão Fluminense,33, D(C),9(1),786,2,-,0.7,-,0.1,0.7,-,0.3,0.4
80,6.88,Thiago Heleno Athletico Paranaense,33, D(C),29,2557,2,1,0.7,0.1,0.1,0.9,-,0.1,0.2
81,6.88,Lucas Calegari Fluminense,19, D(R),22,1949,-,-,0.5,0.5,1.5,2.4,-,0.9,1.5
82,6.87,Rómulo Otero Corinthians,29, AM(LR),18(6),1537,2,1,1.9,0.7,2.2,2.8,0.2,2.3,2.6
83,6.87,Shaylon Goias,24, D(R),23(3),2060,1,5,1.0,2.3,0.9,0.7,-,1.0,1.2
84,6.87,Mauricio Isla Flamengo,33, D(R),28(1),2372,2,5,0.1,1.4,0.4,0.6,0.3,0.5,0.8
85,6.86,Abner Athletico Paranaense,21, D(L),30(4),2832,3,3,0.6,1.4,0.6,0.4,-,0.6,1.5
86,6.86,Léo Ortiz Red Bull Bragantino,25, D(C),32(1),2899,3,-,0.6,0.2,0.5,0.5,-,0.1,0.2
87,6.85,Juninho Capixaba Bahia,24, D(L),22(7),2090,-,6,0.6,1.2,0.9,1.2,0.1,0.6,0.8
88,6.85,Diogo Gremio,29, D(L),17(4),1605,-,3,0.4,1.0,0.9,0.9,0.1,0.6,1.0
89,6.85,Rodrigo Caio Flamengo,28, D(CR),20,1686,-,-,0.4,0.2,0.4,0.6,-,0.3,0.1
90,6.84,Léo Chú Ceara,21, AM(L),20(2),1419,3,6,0.9,0.8,1.6,1.0,0.4,0.7,1.9
91,6.84,Hyoran Atletico MG,28, M(CLR),21(8),1766,8,4,2.2,1.8,0.4,1.3,0.1,0.9,1.4
92,6.83,Martín Benítez Vasco da Gama,27, AM(CLR),21(3),1734,2,2,1.2,1.5,1.6,2.2,0.1,2,1.3
93,6.83,Gregore Bahia,27, DMC,33,2908,-,4,0.8,0.7,1,0.7,0.1,0.4,0.9
94,6.83,Nino Paraíba Bahia,35, D(R),29(4),2649,1,5,0.8,0.9,0.6,1.2,0.1,0.7,1.1
95,6.83,Leo Cittadini Athletico Paranaense,27, M(CLR),29(2),2410,5,-,1.6,1,1,1.6,0.1,0.8,1.1
96,6.83,Matheus Bahia Bahia,22, D(L),14,1046,-,1,0.6,1.1,1.1,1.4,0.1,0.2,1.2
97,6.83,Romarinho Fortaleza,27, AM(CLR),31(3),2597,4,-,1.4,0.8,2.8,2.2,0.1,1.8,1.5
98,6.83,Nenê Fluminense,40, AM(CLR),28(3),2247,8,5,1.5,1.5,0.5,1.9,-,1.2,1.6
99,6.83,Santos Athletico Paranaense,31, GK,33,2970,-,-,-,-,-,0.1,-,-,0.1
100,6.82,Gabriel Noga Flamengo,19, Defender,1(1),141,-,-,-,-,0.5,0.5,-,-,-
101,6.82,Ligger Red Bull Bragantino,33, D(C),26(3),2418,-,1,0.4,0.3,0.1,0.5,-,0.1,0.4
102,6.82,Victor Luis Botafogo RJ,28, D(L),22,1862,2,1,1.1,1,0.9,1.0,-,0.5,0.8
103,6.82,Wesley Ribeiro Palmeiras,22, AM(L),9(6),764,2,2,2.1,0.5,1.8,1.7,0.3,0.8,1.3
104,6.82,Erick Athletico Paranaense,24, D(R),17(2),1519,-,1,1.2,0.9,1.2,0.3,-,0.6,0.9
105,6.82,Fabio Sanches Goias,30, D(C),30(1),2638,1,1,0.3,0.2,0.2,0.9,-,-,0.3
106,6.82,Luccas Claro Fluminense,30, D(C),30(1),2622,2,-,0.5,0.1,0.3,0.7,0.1,0.2,0.3
107,6.81,Gabi Flamengo,25, AM(LR),22(3),1771,14,2,3,0.6,0.8,1.4,0.7,0.3,1.4
108,6.81,Danilo Avelar Corinthians,32, D(CL),13,1165,2,-,0.8,0.3,0.1,0.4,-,-,0.4
109,6.81,Dodi Fluminense,25, DMC,19,1707,1,-,0.8,0.2,0.8,1.7,-,0.8,1.6
110,6.81,Rodrigo Moledo Internacional,34, D(C),10(8),951,1,-,0.2,0.1,0.2,1.3,-,0.1,0.2
111,6.81,Jadson Vasco da Gama,30, D(C),3(2),307,-,-,0.4,-,0.2,0.2,-,-,0.2
112,6.8,Yuri Alberto Internacional,20, FW,14(9),1303,10,2,2.2,0.7,0.3,1.2,0.3,0.8,1.5
113,6.8,Andrey Vasco da Gama,23, M(C),21(6),1791,1,3,0.8,0.8,1.0,1.6,-,0.7,0.9
114,6.8,Luiz Adriano Palmeiras,34, AM(L),19(5),1546,10,3,1.2,0.8,0.4,1.0,-,0.6,0.8
115,6.8,Brenner Sao Paulo,21, FW,21(6),1929,11,3,2.5,0.5,0.6,1.4,0.2,0.5,1.7
116,6.8,Rafael Moura Goias,38, FW,23(8),2173,9,-,1.9,0.8,0.5,1.0,0.7,1.2,1.1
117,6.79,Talles Magno Vasco da Gama,19, AM(CL),30(4),2331,3,1,1,0.9,2.6,2.4,0.2,2.2,2.9
118,6.79,Gilberto Bahia,32, FW,30(3),2327,9,2,2.7,0.5,0.6,1.6,0.2,0.6,1.2
119,6.79,Marcelo Rangel Goias,33, GK,7,541,-,-,-,-,0.1,0.1,-,-,-
120,6.79,Victor Andrade Goias,26, AM(LR),4(5),395,2,-,1.6,0.3,2.9,3.1,-,1,1.7
121,6.79,Felipe Jonatan Santos FC,23, D(L),32(1),2860,2,1,1.0,0.9,0.8,1.2,0.1,0.6,0.9
122,6.79,Luiz Henrique Fluminense,20, AM(LR),13(13),1225,2,2,0.8,0.5,2.1,0.7,0.2,1.3,1.8
123,6.78,Tadeu Goias,29, GK,33,2912,-,-,0.1,0.1,-,0.3,-,-,-
124,6.78,Luan Peres Santos FC,27, D(CL),27(2),2485,-,2,0.3,0.2,0.4,1.0,-,0.2,0.2
125,6.78,Bruno Pacheco Ceara,29, D(L),29,2583,-,2,0.3,0.8,0.8,1.2,-,0.2,0.8
126,6.78,Rodinei Internacional,29, D(R),20(3),1812,-,1,0.3,0.7,1.4,1.0,-,0.6,1.2
127,6.77,Vitinho Athletico Paranaense,22, AM(L),8(5),741,4,1,1.6,0.7,1.2,1.5,0.3,1.1,2.1
128,6.77,Víctor Cuesta Internacional,32, D(C),35,3132,1,1,0.3,0.1,0.5,0.8,-,0.1,0.4
129,6.77,Jair Atletico MG,27, DMC,24(4),2078,4,2,0.8,0.8,0.5,2.2,-,0.4,0.9
130,6.77,David Fortaleza,26, AM(CLR),35,2697,7,5,1.4,0.9,1.8,1.1,0.5,0.8,2.1
131,6.77,Mateus Claus Bahia,27, GK,3,270,-,-,-,-,-,-,-,-,0.3
132,6.77,Janderson Atletico GO,22, AM(LR),24(8),2066,3,5,1.3,1.3,2,1.1,0.1,0.7,1.8
133,6.77,Natan Flamengo,20, D(C),12(2),1132,1,-,0.6,0.1,0.1,0.4,-,0.1,0.5
134,6.77,Jonathan Coritiba,29, D(R),16(8),1564,1,-,0.5,0.5,1,0.5,-,0.3,0.5
135,6.77,Alyson Ceara,25, D(L),8(2),676,-,-,0.3,0.6,1,1.1,0.3,0.5,1.0
136,6.77,Igor Rabello Atletico MG,26, D(C),19(5),1751,1,1,0.5,0.1,0.1,0.7,-,-,0.3
137,6.76,Marcos Rocha Palmeiras,32, D(R),18(4),1544,-,1,0.1,1.5,0.6,0.8,-,0.3,0.3
138,6.76,David Duarte Goias,26, D(C),30,2630,2,-,0.9,0.1,0.2,0.3,0.1,0.2,0.6
139,6.76,Ytalo Red Bull Bragantino,33, AM(C),25(6),2003,5,8,1.9,1.1,0.3,0.7,0.2,0.4,0.7
140,6.76,Luan Polli Sport Recife,28, GK,31,2790,-,-,-,-,0.1,0.1,-,-,0.1
141,6.76,Ricardo Graça Vasco da Gama,24, D(C),19(2),1615,2,-,0.6,-,0.3,0.7,-,0.2,0.4
142,6.76,Felipe Fortaleza,27, DMC,32(1),2703,1,-,0.7,0.7,1,1.6,-,0.4,0.9
143,6.76,Jean Atletico GO,26, GK,36,3240,5,-,0.3,-,-,0.3,-,-,0.1
144,6.75,Pedro Raúl Botafogo RJ,25, FW,19(6),1745,7,1,2.8,0.6,0.6,1.2,0.2,0.9,2.2
145,6.75,Adryelson Sport Recife,23, D(C),36,3218,-,-,0.4,0.1,0.1,0.6,-,-,0.1
146,6.75,Zé Rafael Palmeiras,28, M(CLR),21(5),1670,2,3,1.2,0.8,1.3,2,-,1.1,1.0
147,6.74,Luiz Gustavo Goias,27, D(CR),3,264,-,-,0.3,0.7,-,1.7,-,1.3,0.3
148,6.74,Willian Arão Flamengo,29, D(C),29(3),2628,1,1,0.6,0.4,0.2,0.5,-,0.3,0.5
149,6.74,Bruno Fuchs Internacional,22, D(C),2,180,-,-,-,-,-,-,-,0.5,0.5
150,6.74,Zé Roberto Atletico GO,28, FW,22(3),1757,3,2,1.5,0.8,1,2.2,0.4,1,1.5
151,6.74,Vinícius Lopes Goias,22, AM(LR),23(5),2061,6,3,1.5,0.6,1.4,2.1,0.2,1.1,2.1
152,6.74,Natanael Pimienta Atletico GO,30, D(L),12(7),1088,2,1,0.8,0.8,0.7,0.8,0.2,0.4,0.4
153,6.73,Iago Maidana Sport Recife,25, D(C),34,3010,6,1,0.6,0.1,0.1,0.6,-,0.1,0.4
154,6.73,Fernando Miguel Vasco da Gama,36, GK,36,3240,-,-,-,-,-,0.3,-,-,-
155,6.73,Júlio César Red Bull Bragantino,37, GK,6,540,-,-,-,0.2,-,-,-,-,-
156,6.73,Rony Palmeiras,26, AM(LR),15(8),1297,5,1,1.9,0.6,1.3,1.4,0.7,0.8,2.4
157,6.73,Carlos Eduardo Athletico Paranaense,25, AM(CLR),20(10),1716,7,4,1.3,0.5,1.3,1.5,0.3,1.1,2.5
158,6.73,Gustavo Scarpa Palmeiras,27, D(L),10(16),1158,1,5,1.7,1.3,0.7,1.2,-,0.6,1.1
159,6.73,Diogo Palmeiras,29, D(L),3(2),321,-,-,0.6,0.6,-,1,-,0.8,2
160,6.73,Lucas Evangelista Red Bull Bragantino,26, M(CLR),12(8),1211,2,1,1.5,0.9,0.8,2.1,-,1.1,1.4
161,6.73,Richard Ceara,30, GK,16,1440,-,-,-,-,-,0.2,-,-,-
162,6.72,Tiago Volpi Sao Paulo,30, GK,38,3420,-,1,-,0.1,0.1,0.2,-,-,-
163,6.72,Geromel Gremio,36, D(C),12(1),1060,-,-,0.4,0.4,-,0.8,0.1,0.1,0.1
164,6.72,Felipe Alves Fortaleza,33, GK,37,3330,-,-,-,-,0.1,0.1,-,-,0.1
165,6.72,Cesinha Botafogo RJ,21, Midfielder,4(2),340,-,1,1.2,1.7,2,1.2,-,1.5,1.7
166,6.72,Diego Pituca Santos FC,29, DMC,26(1),2281,1,3,0.8,0.5,0.6,1.8,0.1,0.4,0.9
167,6.72,Wilson Coritiba,37, GK,34,3060,1,-,-,0.1,-,0.1,-,-,-
168,6.72,Daniel Bessa Goias,28, AM(C),13,1085,2,-,0.9,1.5,0.7,0.8,0.1,1.2,1
169,6.72,Weverton Palmeiras,33, GK,30,2700,-,-,-,-,-,-,-,-,0.1
170,6.72,Thiago Neves Sport Recife,36, AM(CR),24(1),2069,6,2,1.7,1.3,1,0.8,0.1,1.2,1.9
171,6.72,Lima Ceara,25, AM(LR),20(11),1747,6,3,0.8,0.5,1.2,1.6,0.1,1.2,1.4
172,6.72,Luan Santos Sao Paulo,22, DMC,24(6),2111,-,1,0.5,0.5,0.7,0.6,-,0.4,0.6
173,6.72,Vladimir Santos FC,32, GK,4,306,-,-,-,-,-,0.3,-,-,-
174,6.72,João Victor Atletico GO,23, D(C),25(2),2168,-,2,0.1,0.3,0.4,1.0,-,0.2,0.7
175,6.72,Lucas Piton Corinthians,21, D(L),15(5),1328,-,3,0.5,1,1,0.6,-,0.4,0.8
176,6.72,Fabricio Bruno Red Bull Bragantino,25, D(C),13(1),1126,1,-,0.6,0.2,0.1,0.3,-,-,0.2
177,6.72,Diego Churín Gremio,31, FW,7(7),679,3,1,1.2,0.3,0.2,1.6,0.1,0.4,1
178,6.72,Gustavo Henrique Flamengo,28, D(C),23(2),1954,2,1,0.8,-,0.1,0.5,-,0.1,0.2
179,6.72,William Matheus Coritiba,31, D(L),24,2160,1,3,0.5,0.7,1.2,1.2,0.3,1,1.2
180,6.71,Luiz Otávio Ceara,33, D(C),28,2476,1,-,0.3,0.2,0.1,0.3,-,0.1,0.6
181,6.7,Richard Athletico Paranaense,27, DMC,21(7),1775,-,1,0.5,0.3,0.3,1.1,-,0.4,0.6
182,6.7,Sandro Goias,32, M(C),7(2),565,-,-,0.3,0.2,0.4,0.8,0.1,0.1,0.3
183,6.7,Marcelo Alves Vasco da Gama,23, D(C),12(1),1078,-,-,0.2,0.1,0.2,0.3,-,-,0.2
184,6.7,Cássio Corinthians,34, GK,35,3144,-,-,-,-,-,0.1,-,-,0.1
185,6.7,Diego Flamengo,36, M(CLR),14(12),1260,1,3,0.8,0.8,1.3,2.0,-,0.6,0.7
186,6.69,Tinga Fortaleza,28, D(CR),20(8),1841,-,3,0.5,1,0.6,0.4,-,0.3,0.8
187,6.69,Renan Palmeiras,19, D(CL),8,720,-,-,0.3,0.4,0.3,0.8,-,0.4,0.6
188,6.69,Eduardo Sasha Atletico MG,29, AM(CLR),24(10),2056,9,3,1.4,0.9,0.2,0.8,0.1,0.6,1.3
189,6.69,Jefferson Goias,24, D(L),25(1),1969,1,-,0.5,1,0.7,0.8,-,0.3,1.0
190,6.69,Dalberto Sport Recife,27, FW,15,1273,3,-,2.1,0.6,1.3,0.7,0.5,1.9,2.6
191,6.69,Nicolas Atletico GO,24, D(L),26(4),2283,-,3,0.8,1.1,0.5,0.6,0.1,0.6,1
192,6.69,Matheus Babi Botafogo RJ,24, FW,21(13),2213,10,1,1.4,0.7,0.6,2,0.4,1,1.9
193,6.68,Léo Pereira Flamengo,25, D(C),11(2),982,1,-,0.5,0.2,0.1,0.7,-,0.2,0.3
194,6.68,Wellington Rato Atletico GO,29, AM(L),13(6),1206,2,3,1.9,0.7,0.8,1.2,0.1,0.6,1.3
195,6.68,Luan Garcia Palmeiras,28, D(C),22(4),2008,-,-,0.2,0.2,0.3,0.5,0.1,0.1,0.2
196,6.68,Patric Sport Recife,32, D(LR),36,3240,1,4,1.1,1.2,0.7,1.1,0.3,0.7,1.2
197,6.68,Luis Henrique Botafogo RJ,19, M(L),5,410,-,-,2.2,1.4,2,0.8,0.6,1.4,1.8
198,6.68,Vinicius Silvestre Palmeiras,27, Goalkeeper,2,180,-,-,-,-,-,-,-,-,-
199,6.68,Cléber Ceara,25, FW,29(4),2229,6,1,1.6,0.5,0.3,1.2,0.4,1,2.2
200,6.68,Rodriguinho Bahia,33, M(CL),18(6),1463,7,1,1.7,1,1.2,1.7,0.1,1.5,1.7
201,6.68,Muriel Fluminense,34, GK,19,1710,-,-,-,-,0.1,0.3,-,-,-
202,6.68,Gabriel Corinthians,29, DMC,24(4),2027,2,2,0.6,0.5,0.3,1.3,-,0.3,1
203,6.67,Fellipe Bastos Vasco da Gama,31, DMC,11(4),799,4,-,0.9,0.5,0.2,0.3,-,0.4,0.5
204,6.67,David Braz Gremio,34, D(C),15(6),1441,2,-,0.6,-,0.3,0.3,-,-,0.3
205,6.67,Patrick de Paula Palmeiras,22, DMC,22(5),1868,3,1,1.6,0.6,0.6,1.2,-,0.4,1.4
206,6.67,Juan Cazares Corinthians,29, AM(CLR),10(10),1086,2,5,1.3,1.4,0.9,0.5,-,0.7,1.1
207,6.67,Fernando Prass Ceara,43, GK,22,1980,-,-,-,-,-,0.1,-,-,-
208,6.67,Éverson Atletico MG,31, GK,28,2520,-,1,-,-,-,0.1,-,-,-
209,6.67,Gabriel Pirani Santos FC,19, AM(C),0(1),45,-,-,1,3,1,1.0,-,1,1
210,6.67,Fred Fluminense,38, FW,19(5),1490,5,2,1.4,0.9,0.2,1.7,0.3,0.8,1.4
211,6.67,Paulo Miranda Gremio,33, D(CR),13(1),1042,1,-,0.2,0.2,0.1,0.6,-,0.1,0.3
212,6.67,Charles Ceara,25, DMC,23(8),2056,2,2,0.7,0.6,0.4,0.6,-,0.6,0.9
213,6.66,Lucas Mugni Sport Recife,29, AM(CLR),17(6),1539,1,3,0.7,0.7,1.2,0.6,0.2,1.3,1.3
214,6.66,Felipe Melo Palmeiras,38, D(C),13(2),1120,-,-,0.8,0.3,0.2,1.0,-,0.1,0.5
215,6.66,Michel Araújo Fluminense,25, AM(CR),23(6),1868,1,-,1.4,0.6,1.6,2.6,-,0.9,2.1
216,6.66,Emerson Santos Palmeiras,26, D(CR),10(2),863,1,-,0.6,0.2,-,0.4,-,0.2,0.4
217,6.66,Léo Gomes Athletico Paranaense,24, DMC,2,127,-,1,-,0.5,0.5,1.5,-,-,0.5
218,6.66,João Paulo Santos FC,26, GK,25(1),2304,-,-,-,-,0.1,0.1,-,-,-
219,6.66,Davó Corinthians,22, Forward,4,261,2,-,1.5,0.3,0.3,0.3,1,0.3,1.8
220,6.66,Keisuke Honda Botafogo RJ,35, M(CR),15(3),1294,2,-,1.2,1.5,0.6,0.7,-,0.5,1.1
221,6.66,Laércio Soldá Santos FC,28, D(C),12(2),994,-,1,0.9,0.1,0.1,0.3,-,0.1,0.4
222,6.66,Mateus Vital Corinthians,23, AM(CLR),14(11),1222,4,-,1.1,0.5,1.4,1.4,0.1,1.2,1.4
223,6.66,Germán Cano Vasco da Gama,33, FW,33(1),2878,14,1,2.1,0.5,0.4,0.7,0.5,0.6,1.2
224,6.65,Fernando Costanza Botafogo RJ,22, D(R),1(1),85,-,-,-,-,-,0.5,-,-,-
225,6.65,Leonardo Gil Vasco da Gama,30, M(C),17(2),1408,-,3,0.9,1.3,0.6,1.8,-,1.1,1.3
226,6.65,Allan Atletico MG,24, DMC,26(5),2367,-,-,0.9,0.6,0.5,0.9,-,0.6,0.7
227,6.65,Ronaldo Bahia,25, DMC,22(4),1949,-,3,0.5,0.4,0.4,0.8,-,0.5,0.8
228,6.65,Jô Corinthians,34, FW,24(6),2117,6,1,1.3,1.1,0.1,1.0,0.5,0.5,1.5
